Symbol;date time;open;high;low;close;close5;close10;close15;AC;AD;AO;ATR;BEP;BUP;DMK;FORCE;FRACTAL;ICHIMOKU;BWMFI;Momentum_GAP;MA;OsMA;MACD_GAP;OBV;SAR;RSI;RVI;STDDEV;Stochastic_GAP;WPR
XAUUSD_5;2022.09.14 07:55;1701.08000;1701.55000;1700.33000;1700.92000;1701.42000;1702.28000;1701.95000;-0.06658;940241.44101;-1.04153;1.13214;-1.11530;0.10470;0.53606;-30.40615;0.00000;1701.55500;2.50000;0.10857;-0.59811;1702.38519;-0.09816;-0.07482;-303919.00000;1701.90300;42.32394;-0.04253;0.50541;-3.57746
XAUUSD_5;2022.09.14 08:00;1700.92000;1702.88000;1700.85000;1702.39000;1701.24000;1702.58000;1702.14000;0.03372;940730.23412;-0.94715;1.19500;-0.73026;1.29974;0.63158;63.24231;0.00000;1701.60500;2.14815;0.15854;9.89693;1702.27095;-0.07772;0.04880;-302974.00000;1700.33000;54.26618;-0.05455;0.52819;8.56491
XAUUSD_5;2022.09.14 08:05;1702.38000;1704.24000;1702.05000;1703.24000;1701.23000;1701.29000;1701.73000;0.22601;940810.22498;-0.68176;1.29643;0.23263;2.42263;0.70941;134.75385;1704.24000;1702.28500;2.37527;0.07694;8.74640;1702.16203;0.04608;0.18888;-302052.00000;1700.33000;59.48948;-0.02009;0.84805;14.55534
XAUUSD_5;2022.09.14 08:10;1703.17000;1703.23000;1701.28000;1701.34000;1701.31000;1700.53000;1701.52000;0.25479;940041.62498;-0.57471;1.34643;-0.46917;1.48083;0.59610;-59.22000;0.00000;1702.28500;2.38095;0.03403;-0.66173;1702.10764;0.18226;0.14190;-302871.00000;1700.48640;46.66088;0.04465;0.72647;-2.07044
XAUUSD_5;2022.09.14 08:15;1701.36000;1702.54000;1701.19000;1701.23000;1701.08000;1701.00000;1701.34000;0.24588;939355.82498;-0.50394;1.29429;-0.48500;0.86500;0.58872;-75.70385;0.00000;1702.28500;1.85185;0.12211;-7.79482;1702.02705;0.13920;0.09638;-303600.00000;1700.63654;46.04184;0.07887;0.68629;-14.42960
XAUUSD_5;2022.09.14 08:20;1701.22000;1701.72000;1699.27000;1699.53000;1700.92000;1701.42000;1702.28000;0.09904;938699.62498;-0.55309;1.38786;-2.09857;0.35143;0.48000;-112.77538;0.00000;1701.75500;2.94118;0.08338;-8.03777;1701.97574;0.09449;-0.06083;-304433.00000;1704.24000;37.71441;0.03345;0.91364;-21.60827
XAUUSD_5;2022.09.14 08:25;1699.51000;1700.08000;1699.11000;1699.28000;1702.39000;1701.24000;1702.58000;-0.24544;938124.18168;-0.88518;1.34429;-1.96021;-0.99021;0.51788;-85.19231;0.00000;1701.67500;1.09481;0.06691;-2.89128;1701.93376;-0.06269;-0.18598;-305319.00000;1704.14060;36.66420;-0.04510;1.13158;-13.02372
XAUUSD_5;2022.09.14 08:30;1699.21000;1700.28000;1698.89000;1700.15000;1703.24000;1701.23000;1701.29000;-0.65636;938703.00183;-1.44968;1.37214;-2.04875;-0.65875;0.51583;-46.55385;0.00000;1701.56500;1.95225;0.01820;6.56309;1701.88847;-0.19116;-0.20222;-304607.00000;1703.93938;42.64930;-0.08850;1.17667;-1.01747
XAUUSD_5;2022.09.14 08:35;1700.15000;1700.79000;1699.05000;1700.25000;1701.34000;1701.31000;1700.53000;-0.75002;938930.20872;-1.78550;1.44714;-1.79036;-0.05036;0.49263;-53.91000;0.00000;1701.56500;2.90484;0.01645;0.96294;1701.81551;-0.20462;-0.19730;-304008.00000;1703.63641;43.31240;-0.08937;1.19291;7.11122
XAUUSD_5;2022.09.14 08:40;1700.21000;1702.68000;1699.93000;1702.62000;1701.23000;1701.08000;1701.00000;-0.52614;939556.62691;-1.82603;1.55143;-1.16459;1.58541;0.59838;69.53077;0.00000;1701.56500;4.19847;0.00647;0.81140;1701.81932;-0.20035;-0.01722;-303353.00000;1703.35163;56.22919;-0.03805;1.26932;24.94700
XAUUSD_5;2022.09.14 08:45;1702.59000;1702.96000;1701.90000;1702.85000;1699.53000;1700.92000;1701.42000;0.07335;940107.38162;-1.39491;1.56714;0.55464;1.61464;0.58534;86.60769;0.00000;1701.56500;1.52518;0.05703;5.61604;1701.92129;-0.01966;0.13835;-302658.00000;1703.08393;57.24730;0.02977;1.37068;27.36146
XAUUSD_5;2022.09.14 08:50;1702.89000;1703.40000;1702.28000;1703.15000;1699.28000;1702.39000;1701.24000;0.72320;940433.98877;-0.71003;1.54571;0.67683;1.79683;0.60360;83.50769;0.00000;1701.14500;1.89831;0.08821;0.35762;1701.94696;0.14155;0.28338;-302068.00000;1698.89000;58.59996;0.07511;1.48164;20.22572
XAUUSD_5;2022.09.14 08:55;1703.12000;1703.34000;1702.57000;1703.15000;1700.15000;1703.24000;1701.23000;1.13576;940721.17058;-0.00941;1.55786;0.74586;1.51586;0.61452;90.28385;0.00000;1701.14500;1.35802;0.02178;0.23157;1701.94066;0.28502;0.37774;-302068.00000;1698.98020;58.59996;0.07823;1.55376;5.11087
XAUUSD_5;2022.09.14 09:00;1703.18000;1704.87000;1703.00000;1704.71000;1700.25000;1701.34000;1701.31000;1.41354;941367.69465;0.78182;1.63357;0.76359;2.63359;0.70467;227.40000;0.00000;1701.88000;2.39744;-0.10953;5.94769;1701.82945;0.38284;0.54096;-301288.00000;1699.06860;65.23367;0.07907;1.91036;-0.48407
XAUUSD_5;2022.09.14 09:05;1704.72000;1705.98000;1704.31000;1705.83000;1702.62000;1701.23000;1701.08000;1.46695;942005.11381;1.50056;1.66571;1.56022;3.23022;0.69847;205.60615;0.00000;1702.43500;2.14929;-0.13189;5.65704;1701.65757;0.54694;0.69618;-300511.00000;1699.30065;69.06606;0.13576;2.32098;0.37445
XAUUSD_5;2022.09.14 09:10;1705.83000;1706.03000;1704.43000;1704.80000;1702.85000;1699.53000;1700.92000;1.29645;941625.63881;2.01129;1.63500;1.38733;2.98733;0.65540;84.72000;1706.03000;1702.46000;2.26629;0.00471;-7.60505;1701.49814;0.70180;0.67876;-301217.00000;1699.70141;62.26808;0.23546;2.18651;-5.04931
XAUUSD_5;2022.09.14 09:15;1704.81000;1705.73000;1704.78000;1705.68000;1703.15000;1699.28000;1702.39000;1.10576;942117.74407;2.45326;1.54643;1.36057;2.31057;0.71548;183.61538;0.00000;1702.54000;1.72727;0.00059;-1.45130;1701.37675;0.68413;0.67856;-300667.00000;1700.20770;65.40139;0.32836;1.96316;-4.79953
XAUUSD_5;2022.09.14 09:20;1705.68000;1705.96000;1704.81000;1705.45000;1703.15000;1700.15000;1703.24000;0.95249;942186.81364;2.87735;1.48857;1.10049;2.25049;0.73068;198.34000;0.00000;1702.98000;1.88216;0.10028;7.59337;1701.37123;0.68288;0.60624;-301278.00000;1700.67348;63.90765;0.37421;1.68970;-4.93490
XAUUSD_5;2022.09.14 09:25;1705.44000;1705.68000;1703.77000;1703.95000;1704.71000;1700.25000;1701.34000;0.62296;941716.13301;2.98932;1.52857;0.02613;1.93613;0.81462;197.20000;0.00000;1703.96500;3.29310;0.11965;1.04627;1701.45267;0.60862;0.41122;-301858.00000;1701.10201;55.07320;0.36723;1.17594;-10.79432
XAUUSD_5;2022.09.14 09:30;1703.99000;1705.78000;1703.97000;1705.65000;1705.83000;1702.62000;1701.23000;0.22954;942254.77942;2.86974;1.48429;-0.04617;1.76383;0.83421;308.21000;0.00000;1704.15500;2.87758;0.05485;8.22571;1701.55939;0.41542;0.36454;-301229.00000;1701.49624;61.55900;0.31300;1.11585;-8.34535
XAUUSD_5;2022.09.14 09:35;1705.64000;1705.81000;1704.69000;1704.81000;1704.80000;1702.85000;1699.53000;-0.01577;941662.35085;2.77771;1.49500;0.56042;1.68042;0.85576;270.28000;0.00000;1704.30000;1.48541;0.03950;1.07714;1701.66675;0.36656;0.24208;-301983.00000;1701.85895;57.16741;0.23871;0.99277;-10.97857
XAUUSD_5;2022.09.14 09:40;1704.81000;1706.13000;1704.65000;1705.65000;1705.68000;1703.15000;1699.28000;-0.14529;941874.21571;2.69691;1.50143;0.30322;1.78322;0.84703;250.47692;1706.13000;1704.56500;2.45439;-0.01353;-0.26019;1701.84123;0.24292;0.18823;-301380.00000;1702.19263;60.22334;0.18696;0.88415;11.67812
XAUUSD_5;2022.09.14 09:45;1705.64000;1705.81000;1704.03000;1704.12000;1705.45000;1703.15000;1700.15000;-0.25902;941273.76627;2.50965;1.50429;-0.28438;1.49562;0.70639;77.07692;0.00000;1704.95000;2.66467;0.02291;-7.11700;1702.09536;0.18769;0.02708;-302048.00000;1702.58637;52.82992;0.14630;0.81968;-7.34628
XAUUSD_5;2022.09.14 09:50;1704.12000;1705.60000;1703.95000;1704.51000;1703.95000;1704.71000;1700.25000;-0.22720;941078.46930;2.42950;1.42571;-0.39233;1.25767;0.68157;77.63692;0.00000;1704.95000;2.71382;-0.10647;-0.14870;1702.33649;0.02634;-0.05668;-301440.00000;1702.94073;54.36776;0.09488;0.82418;-12.31258
XAUUSD_5;2022.09.14 09:55;1704.52000;1704.54000;1703.83000;1704.41000;1705.65000;1705.83000;1702.62000;-0.29579;941387.13128;2.23371;1.40071;-0.52200;0.18800;0.63947;47.20154;0.00000;1704.95000;1.45791;-0.11294;-6.15537;1702.56099;-0.05685;-0.12618;-301927.00000;1703.25966;53.88268;0.02651;0.73287;-14.73008
XAUUSD_5;2022.09.14 10:00;1704.41000;1704.46000;1703.40000;1703.48000;1704.81000;1704.80000;1702.85000;-0.44054;940864.96147;1.91676;1.39643;-0.82742;0.23258;0.59123;15.61154;0.00000;1704.76500;1.72358;-0.30457;-6.77773;1702.77822;-0.12661;-0.23388;-302542.00000;1706.13000;49.46273;-0.04342;0.87659;-9.45884
XAUUSD_5;2022.09.14 10:05;1703.49000;1704.75000;1703.49000;1704.54000;1705.65000;1705.68000;1703.15000;-0.53783;941211.62813;1.60012;1.43214;-0.78208;0.47792;0.47758;-6.80000;1704.75000;1704.76500;2.42308;-0.38517;-0.22342;1702.92797;-0.23380;-0.22297;-302022.00000;1706.07540;54.08572;-0.08273;0.75481;3.22751
XAUUSD_5;2022.09.14 10:10;1704.53000;1704.53000;1703.52000;1703.83000;1704.12000;1705.45000;1703.15000;-0.57265;941026.66774;1.32921;1.37143;-0.68892;0.32108;0.30448;-73.69231;0.00000;1704.76500;2.10856;-0.27335;-7.07753;1703.07774;-0.22409;-0.26746;-302501.00000;1706.02189;50.73777;-0.09789;0.71916;1.28155
XAUUSD_5;2022.09.14 10:15;1703.83000;1704.03000;1703.44000;1703.61000;1704.51000;1703.95000;1704.71000;-0.58676;940849.97282;1.03650;1.29429;-0.68336;-0.09336;0.28698;-38.17154;0.00000;1704.76500;1.41487;-0.31898;-7.25419;1703.24484;-0.26835;-0.29873;-302918.00000;1705.96945;49.71094;-0.09003;0.78132;4.35281
XAUUSD_5;2022.09.14 10:20;1703.61000;1704.41000;1702.52000;1703.37000;1704.41000;1705.65000;1705.83000;-0.50981;940782.51779;0.83338;1.31500;-1.49574;0.39426;0.28846;-119.23154;0.00000;1704.32500;2.81669;-0.16601;0.18635;1703.40985;-0.29953;-0.32621;-303589.00000;1705.91807;48.55645;-0.09443;0.70067;-0.26275
XAUUSD_5;2022.09.14 10:25;1703.34000;1703.47000;1702.53000;1702.98000;1703.48000;1704.81000;1704.80000;-0.48758;940758.51779;0.59032;1.31429;-1.33778;-0.39778;0.25169;-107.16000;0.00000;1704.16500;1.66667;-0.06456;-6.77548;1703.52602;-0.32905;-0.35147;-304153.00000;1705.78214;46.66010;-0.11444;0.76367;-1.10691
XAUUSD_5;2022.09.14 10:30;1702.95000;1704.38000;1702.95000;1704.30000;1704.54000;1705.65000;1705.68000;-0.41266;941349.11220;0.43153;1.33429;-0.97952;0.45048;0.46991;17.90385;0.00000;1704.06000;2.15038;-0.14667;0.41264;1703.62209;-0.35570;-0.26355;-303488.00000;1705.65166;53.30698;-0.13131;0.51389;14.52581
XAUUSD_5;2022.09.14 10:35;1704.32000;1705.17000;1704.28000;1704.81000;1703.83000;1704.12000;1705.45000;-0.19865;941449.39310;0.47462;1.26143;0.22469;1.11469;0.54291;-33.92308;1705.17000;1703.84500;1.69524;-0.09747;6.64533;1703.66539;-0.26500;-0.15364;-302963.00000;1705.52639;55.60866;-0.10537;0.58592;19.19141
XAUUSD_5;2022.09.14 10:40;1704.82000;1705.07000;1703.76000;1704.16000;1703.61000;1704.51000;1703.95000;-0.04971;941260.96562;0.52032;1.22429;-0.31026;0.99974;0.48909;-24.20000;0.00000;1703.84500;2.70661;-0.05509;-7.02782;1703.68575;-0.15370;-0.11541;-303447.00000;1705.40613;52.08470;-0.04608;0.57374;14.23933
XAUUSD_5;2022.09.14 10:45;1704.16000;1705.01000;1704.16000;1704.96000;1703.37000;1704.41000;1705.65000;0.10634;941560.96562;0.63712;1.20500;-0.03737;0.81263;0.46109;-18.04615;0.00000;1703.84500;2.50000;0.10029;6.41221;1703.71915;-0.11518;-0.03344;-303107.00000;1705.29069;55.79746;0.00102;0.66844;5.44729
XAUUSD_5;2022.09.14 10:50;1704.96000;1705.30000;1704.51000;1704.61000;1702.98000;1703.48000;1704.81000;0.33025;941271.94030;0.92871;1.15571;0.25369;1.04369;0.55301;14.58692;0.00000;1703.91000;2.04134;0.01701;-1.66944;1703.74268;-0.03290;0.00261;-303494.00000;1702.52000;53.83217;0.03551;0.65003;-2.73764
XAUUSD_5;2022.09.14 10:55;1704.62000;1705.48000;1704.37000;1704.92000;1704.30000;1704.54000;1705.65000;0.39053;941267.93129;1.12835;1.10786;0.01887;1.12887;0.56238;14.03462;1705.48000;1704.00000;2.49438;0.07448;7.44579;1703.74209;0.00402;0.04590;-303049.00000;1702.57560;55.33282;0.05371;0.70804;0.46070
XAUUSD_5;2022.09.14 11:00;1704.82000;1705.11000;1704.61000;1704.75000;1704.81000;1703.83000;1704.12000;0.22009;941007.89129;1.07874;1.02571;0.20189;0.70189;0.57606;15.45692;0.00000;1704.00000;0.84602;0.11560;-8.34470;1703.72077;0.04007;0.05563;-303640.00000;1702.69178;54.29066;0.07315;0.70793;-7.21174
XAUUSD_5;2022.09.14 11:05;1704.74000;1705.44000;1704.57000;1705.39000;1704.16000;1703.61000;1704.51000;0.12892;941366.33957;1.10438;1.03714;0.02162;0.89162;0.65092;59.50385;0.00000;1704.00500;2.14815;-0.03464;6.16235;1703.66533;0.05147;0.09577;-303235.00000;1702.80330;57.53344;0.09363;0.74399;-0.67591
XAUUSD_5;2022.09.14 11:10;1705.30000;1705.49000;1704.74000;1705.07000;1704.96000;1703.37000;1704.41000;0.01156;941317.97957;1.07450;1.01500;0.11710;0.86710;0.63283;16.43000;0.00000;1704.22000;1.86104;0.10678;1.41947;1703.66530;0.08711;0.08207;-303638.00000;1702.91037;55.41651;0.13272;0.64961;1.19103
XAUUSD_5;2022.09.14 11:15;1705.06000;1705.54000;1704.86000;1704.90000;1704.61000;1702.98000;1703.48000;-0.10228;940938.56780;0.96865;0.97286;0.19752;0.87752;0.63675;35.39231;0.00000;1704.65000;1.58140;0.07044;-7.01112;1703.74682;0.07620;0.05152;-304068.00000;1703.06515;54.27399;0.18179;0.34305;-1.63754
XAUUSD_5;2022.09.14 11:20;1704.92000;1706.00000;1704.89000;1705.36000;1704.92000;1704.30000;1704.54000;-0.12502;940868.57681;0.90029;0.97929;0.12787;1.23787;0.67984;61.51923;1706.00000;1704.88000;2.42888;0.13383;6.86985;1703.79822;0.05029;0.05883;-303611.00000;1703.26314;56.86543;0.19760;0.33963;-9.91140
XAUUSD_5;2022.09.14 11:25;1705.38000;1705.99000;1704.92000;1704.92000;1704.75000;1704.81000;1703.83000;-0.12436;940431.57681;0.85650;1.01357;0.13532;1.20532;0.81383;52.10385;0.00000;1705.08000;2.44851;0.06697;-0.14249;1703.85874;0.06115;0.02204;-304048.00000;1703.53682;53.72879;0.16202;0.33865;-13.18890
XAUUSD_5;2022.09.14 11:30;1704.91000;1705.22000;1703.68000;1704.13000;1705.39000;1704.16000;1703.61000;-0.23759;940242.48590;0.65300;0.98857;-1.01116;0.52884;0.61200;40.25000;0.00000;1704.84000;3.38462;0.01232;1.55094;1703.93922;0.02483;-0.06270;-304503.00000;1706.00000;48.55069;0.09585;0.37977;-11.45011
XAUUSD_5;2022.09.14 11:35;1704.13000;1704.13000;1703.64000;1703.65000;1705.07000;1704.96000;1703.37000;-0.38432;939854.97570;0.36421;0.95643;-0.90242;-0.41242;0.52058;-20.20000;0.00000;1704.82000;1.21287;-0.02345;1.21550;1704.01505;-0.05878;-0.15815;-304907.00000;1705.99000;45.67064;0.01600;0.55618;-15.20676
XAUUSD_5;2022.09.14 11:40;1703.65000;1704.69000;1703.58000;1703.61000;1704.90000;1704.61000;1702.98000;-0.46431;939466.19192;0.11312;0.93357;-0.82922;0.28078;0.48485;-37.93846;0.00000;1704.79000;2.70073;-0.03991;-2.04936;1704.08005;-0.15331;-0.22272;-305318.00000;1705.89600;45.42880;-0.04704;0.68398;-10.04971
XAUUSD_5;2022.09.14 11:45;1703.62000;1704.48000;1703.51000;1704.46000;1705.36000;1704.92000;1704.30000;-0.56334;939865.03728;-0.20747;0.93929;-0.90647;0.06353;0.54701;9.60000;0.00000;1704.75500;2.33173;-0.02463;-0.93390;1704.15120;-0.21738;-0.20039;-304902.00000;1705.75704;51.32717;-0.07485;0.65644;2.37145
XAUUSD_5;2022.09.14 11:50;1704.46000;1704.86000;1703.60000;1704.20000;1704.92000;1704.75000;1704.81000;-0.55349;939843.70394;-0.46115;0.93571;-0.78555;0.47445;0.59126;-26.19077;0.00000;1704.75500;2.81250;-0.04577;7.71048;1704.22534;-0.19562;-0.19080;-305350.00000;1705.57728;49.56251;-0.06968;0.65951;9.99724
XAUUSD_5;2022.09.14 11:55;1704.20000;1705.03000;1703.53000;1703.61000;1704.13000;1705.39000;1704.16000;-0.33751;939329.14394;-0.46971;0.98214;-0.74475;0.75525;0.56771;-44.30769;1705.03000;1704.75500;2.60417;-0.07684;-7.49277;1704.30031;-0.18732;-0.21524;-305926.00000;1705.41189;45.72107;-0.07102;0.64135;7.34820
XAUUSD_5;2022.09.14 12:00;1703.61000;1704.26000;1702.69000;1703.19000;1703.65000;1705.07000;1704.96000;-0.19503;939120.74904;-0.50009;1.03786;-1.42979;0.14021;0.45872;-76.38615;0.00000;1704.34500;2.73519;-0.08094;-7.36938;1704.38836;-0.21290;-0.25028;-306500.00000;1705.25974;43.15676;-0.10811;0.68833;-3.13935
XAUUSD_5;2022.09.14 12:05;1703.16000;1704.41000;1702.98000;1704.34000;1703.61000;1704.90000;1704.61000;-0.10608;939497.82596;-0.54221;1.06071;-1.17125;0.25875;0.47672;-13.18308;0.00000;1704.34000;3.42105;-0.14143;-0.25444;1704.47041;-0.25081;-0.17411;-306082.00000;1705.03000;51.22351;-0.12695;0.63101;6.31600
XAUUSD_5;2022.09.14 12:10;1704.34000;1704.77000;1704.23000;1704.33000;1704.46000;1705.36000;1704.92000;0.06249;939279.34448;-0.41518;1.06357;0.05322;0.59322;0.48444;-28.29385;0.00000;1703.95500;1.55620;-0.04516;7.18476;1704.46884;-0.17431;-0.10801;-306429.00000;1704.79600;51.15552;-0.11215;0.49801;16.17570
XAUUSD_5;2022.09.14 12:15;1704.31000;1704.77000;1703.76000;1704.15000;1704.20000;1704.92000;1704.75000;0.06972;939173.90884;-0.39465;1.07357;-0.41296;0.59704;0.43293;-32.76615;1704.77000;1703.86000;2.18143;-0.00528;-6.92920;1704.42393;-0.10946;-0.06953;-306892.00000;1704.77000;49.87246;-0.08326;0.43247;15.01624
XAUUSD_5;2022.09.14 12:20;1704.15000;1704.35000;1703.17000;1703.71000;1703.61000;1704.13000;1705.39000;-0.00226;939127.21392;-0.46585;1.10429;-0.93682;0.24318;0.38095;-50.43769;0.00000;1703.86000;2.14156;-0.07035;-0.92511;1704.40171;-0.07035;-0.07422;-307443.00000;1704.77000;46.78350;-0.06429;0.42259;0.08036
XAUUSD_5;2022.09.14 12:25;1703.71000;1703.91000;1703.02000;1703.66000;1703.19000;1703.65000;1705.07000;0.03129;939348.50606;-0.41535;1.11929;-1.02299;-0.13299;0.31456;-66.03846;0.00000;1703.86000;1.76238;0.00234;-0.45122;1704.37042;-0.07453;-0.08148;-307948.00000;1704.77000;46.43156;-0.04669;0.40488;-8.94641
XAUUSD_5;2022.09.14 12:30;1703.65000;1704.39000;1703.27000;1703.57000;1704.34000;1703.61000;1704.90000;0.06423;939101.04177;-0.34247;1.12000;-0.70542;0.41458;0.37300;-55.35000;0.00000;1703.86000;2.10131;0.02815;0.70887;1704.35962;-0.08201;-0.08553;-308481.00000;1704.56200;45.76420;-0.02017;0.40398;-10.58708
XAUUSD_5;2022.09.14 12:35;1703.56000;1704.68000;1703.56000;1704.51000;1704.33000;1704.46000;1705.36000;0.00771;939443.68463;-0.39494;1.12357;-0.49179;0.62821;0.51068;14.38154;0.00000;1703.86000;2.27642;0.07453;7.13694;1704.35349;-0.08614;-0.01549;-307989.00000;1702.69000;53.31199;-0.00204;0.42088;3.97143
XAUUSD_5;2022.09.14 12:40;1704.54000;1705.03000;1703.74000;1703.74000;1704.15000;1704.20000;1704.92000;0.03615;938844.68463;-0.35947;1.10571;-0.26725;1.02275;0.54910;4.14692;1705.03000;1703.86000;2.15359;0.06688;-0.99355;1704.28592;-0.01323;-0.02302;-308588.00000;1702.72980;47.48269;-0.00159;0.41257;2.90938
XAUUSD_5;2022.09.14 12:45;1703.75000;1703.89000;1701.16000;1701.26000;1703.71000;1703.61000;1704.13000;-0.14367;938291.42089;-0.55765;1.26571;-2.45478;0.27522;0.31367;-107.91923;0.00000;1703.09500;4.57286;0.05443;-1.26322;1704.24046;-0.02022;-0.20938;-309185.00000;1705.03000;34.42620;-0.04105;0.90328;-13.65268
XAUUSD_5;2022.09.14 12:50;1701.26000;1702.64000;1701.10000;1702.15000;1703.66000;1703.19000;1703.65000;-0.32194;938554.69362;-0.81606;1.29643;-2.30553;-0.76553;0.31412;-128.64923;0.00000;1703.06500;2.12707;0.05096;-7.58242;1704.26043;-0.20725;-0.26260;-308461.00000;1705.03000;40.72537;-0.08663;1.03611;-14.08054
XAUUSD_5;2022.09.14 12:55;1702.07000;1702.53000;1701.36000;1701.62000;1703.57000;1704.34000;1703.61000;-0.47765;938216.36029;-1.12909;1.31071;-1.79045;-0.62045;0.27439;-120.86308;0.00000;1703.06500;1.92118;0.07558;-6.54440;1704.26078;-0.26669;-0.31956;-309070.00000;1704.87280;38.36204;-0.12840;1.14848;-6.95447
XAUUSD_5;2022.09.14 13:00;1701.65000;1703.75000;1701.60000;1703.41000;1704.51000;1704.33000;1704.46000;-0.53025;938681.29052;-1.37838;1.37429;-1.58753;0.56247;0.37798;-10.46154;1703.75000;1703.06500;3.16176;0.12726;2.11097;1704.22226;-0.32015;-0.21119;-308390.00000;1704.72189;49.10444;-0.13456;1.05594;10.83977
XAUUSD_5;2022.09.14 13:05;1703.45000;1703.45000;1702.48000;1703.17000;1703.74000;1704.15000;1704.20000;-0.53555;938959.41423;-1.63974;1.33643;-0.70503;0.26497;0.42537;-1.01231;0.00000;1703.06500;1.47416;0.03400;8.14977;1704.16401;-0.20859;-0.13824;-309048.00000;1704.57701;47.89906;-0.11192;0.99435;14.95751
XAUUSD_5;2022.09.14 13:10;1703.26000;1703.33000;1702.60000;1703.11000;1701.26000;1703.71000;1703.61000;-0.23697;939185.45532;-1.53703;1.27643;-0.57431;0.15569;0.41221;-53.83615;0.00000;1703.06500;1.28295;-0.01173;0.02670;1704.13831;-0.12998;-0.07942;-309617.00000;1704.43793;47.58458;-0.08504;0.97295;19.15804
