Symbol;date time;open;high;low;close;close5;close10;close15;AC;AD;AO;ATR;BEP;BUP;DMK;FORCE;FRACTAL;ICHIMOKU;BWMFI;Momentum_GAP;MA;OsMA;MACD_GAP;OBV;SAR;RSI;RVI;STDDEV;Stochastic_GAP;WPR
GBPUSD_15;2022.01.21 11:30;1.35686;1.35710;1.35661;1.35710;1.35679;1.35626;1.35894;0.00018;-1213748.98204;-0.00153;0.00091;-0.00052;-0.00003;0.19643;-0.11617;0.00000;1.35672;0.06911;0.11616;6.01237;1.35855;0.00004;0.00009;-8421.00000;1.35737;42.86786;-0.10886;0.00039;3.27622
GBPUSD_15;2022.01.21 11:45;1.35710;1.35710;1.35655;1.35674;1.35695;1.35612;1.35878;0.00014;-1213946.18204;-0.00149;0.00089;-0.00052;0.00003;0.25000;-0.05448;0.00000;1.35676;0.08621;0.12131;-6.79243;1.35842;0.00009;0.00010;-9059.00000;1.35724;39.86073;-0.01405;0.00025;7.09151
GBPUSD_15;2022.01.21 12:00;1.35674;1.35678;1.35574;1.35632;1.35685;1.35685;1.35923;0.00006;-1213839.79743;-0.00153;0.00085;-0.00123;-0.00019;0.23037;-0.09078;0.00000;1.35652;0.11280;0.18620;0.09988;1.35828;0.00010;0.00008;-9981.00000;1.35713;36.63212;0.03084;0.00026;-2.35674
GBPUSD_15;2022.01.21 12:15;1.35631;1.35640;1.35547;1.35556;1.35651;1.35681;1.35785;-0.00001;-1214577.70065;-0.00157;0.00084;-0.00130;-0.00037;0.28025;-0.04927;0.00000;1.35639;0.10164;0.23091;-0.24441;1.35816;0.00007;0.00001;-10896.00000;1.35710;31.63831;-0.01106;0.00042;-20.51030
GBPUSD_15;2022.01.21 12:30;1.35559;1.35594;1.35524;1.35558;1.35688;1.35639;1.35760;-0.00012;-1214609.41494;-0.00168;0.00079;-0.00136;-0.00066;0.28571;-0.04611;0.00000;1.35628;0.06306;0.12795;1.43180;1.35807;0.00001;-0.00004;-9786.00000;1.35690;31.90141;-0.09304;0.00053;-14.56321
GBPUSD_15;2022.01.21 12:45;1.35558;1.35610;1.35545;1.35572;1.35710;1.35679;1.35626;-0.00017;-1214805.21494;-0.00178;0.00076;-0.00102;-0.00037;0.21708;-0.10057;0.00000;1.35623;0.05618;0.15661;9.32921;1.35799;-0.00004;-0.00005;-8629.00000;1.35667;33.82139;-0.14058;0.00058;-5.26787
GBPUSD_15;2022.01.21 13:00;1.35572;1.35610;1.35532;1.35597;1.35674;1.35695;1.35612;-0.00021;-1214115.88161;-0.00190;0.00074;-0.00108;-0.00030;0.16487;-0.06681;0.00000;1.35617;0.07544;0.17584;-1.32208;1.35789;-0.00005;-0.00003;-7595.00000;1.35647;37.22501;-0.14788;0.00056;7.04804
GBPUSD_15;2022.01.21 13:15;1.35599;1.35659;1.35593;1.35648;1.35632;1.35685;1.35685;-0.00006;-1213426.54827;-0.00180;0.00072;-0.00048;0.00018;0.32646;0.00716;0.00000;1.35617;0.06383;0.17947;-0.73957;1.35780;-0.00003;0.00003;-6561.00000;1.35524;43.59787;-0.12899;0.00053;18.89362
GBPUSD_15;2022.01.21 13:30;1.35648;1.35695;1.35626;1.35689;1.35556;1.35651;1.35681;0.00017;-1212588.07001;-0.00158;0.00070;-0.00022;0.00047;0.40061;0.00781;0.00000;1.35617;0.06798;0.06628;8.44053;1.35773;0.00003;0.00010;-5546.00000;1.35527;48.15463;-0.08160;0.00056;25.44823
GBPUSD_15;2022.01.21 13:45;1.35689;1.35738;1.35673;1.35705;1.35558;1.35688;1.35639;0.00044;-1212603.94694;-0.00122;0.00069;0.00017;0.00082;0.43678;0.00794;1.35738;1.35631;0.06298;0.05525;-0.24806;1.35766;0.00010;0.00017;-4514.00000;1.35533;49.85715;-0.02015;0.00060;16.73138
GBPUSD_15;2022.01.21 14:00;1.35702;1.35721;1.35635;1.35697;1.35572;1.35710;1.35679;0.00055;-1212019.80740;-0.00094;0.00071;-0.00027;0.00059;0.39481;0.01220;0.00000;1.35631;0.06505;-0.01844;-9.10725;1.35755;0.00017;0.00022;-5836.00000;1.35546;48.99088;0.01207;0.00062;1.20857
GBPUSD_15;2022.01.21 14:15;1.35695;1.35720;1.35657;1.35708;1.35597;1.35674;1.35695;0.00060;-1211412.52169;-0.00063;0.00072;-0.00012;0.00051;0.44706;0.04301;0.00000;1.35631;0.06422;-0.05605;6.66714;1.35743;0.00022;0.00026;-4855.00000;1.35557;50.27034;0.01684;0.00067;-4.61839
GBPUSD_15;2022.01.21 14:30;1.35708;1.35753;1.35669;1.35717;1.35648;1.35632;1.35685;0.00055;-1211280.95026;-0.00040;0.00072;-0.00006;0.00078;0.49598;0.02055;0.00000;1.35638;0.09121;-0.01843;6.21066;1.35728;0.00025;0.00027;-3934.00000;1.35568;51.34565;0.03197;0.00071;-4.12543
GBPUSD_15;2022.01.21 14:45;1.35716;1.35766;1.35714;1.35727;1.35689;1.35556;1.35651;0.00048;-1211741.45026;-0.00020;0.00071;0.00031;0.00083;0.50265;0.01204;1.35766;1.35649;0.05646;0.00516;0.43966;1.35717;0.00027;0.00028;-3013.00000;1.35583;52.57278;0.08999;0.00065;-3.68426
GBPUSD_15;2022.01.21 15:00;1.35727;1.35734;1.35605;1.35638;1.35705;1.35558;1.35688;0.00028;-1212303.56654;-0.00020;0.00077;-0.00071;0.00058;0.39501;-0.03187;0.00000;1.35649;0.11208;0.00516;-7.01609;1.35706;0.00028;0.00020;-4164.00000;1.35601;42.33812;0.14465;0.00051;-16.15262
GBPUSD_15;2022.01.21 15:15;1.35639;1.35664;1.35601;1.35638;1.35697;1.35572;1.35710;0.00013;-1212096.13797;-0.00020;0.00078;-0.00070;-0.00007;0.47030;0.00548;0.00000;1.35679;0.05303;0.09071;-2.13875;1.35700;0.00020;0.00013;-4164.00000;1.35766;42.33812;0.15145;0.00041;-18.19986
GBPUSD_15;2022.01.21 15:30;1.35640;1.35641;1.35533;1.35603;1.35708;1.35597;1.35674;-0.00005;-1211596.58241;-0.00031;0.00078;-0.00128;-0.00020;0.42697;0.06096;0.00000;1.35650;0.06406;0.10100;-2.71802;1.35697;0.00014;0.00006;-5850.00000;1.35763;38.88551;0.10761;0.00044;-12.30348
GBPUSD_15;2022.01.21 15:45;1.35603;1.35689;1.35568;1.35682;1.35717;1.35648;1.35632;-0.00014;-1209810.30142;-0.00040;0.00080;-0.00096;0.00025;0.50638;0.19268;0.00000;1.35650;0.05990;0.08335;8.69766;1.35697;0.00006;0.00006;-3830.00000;1.35754;48.99584;0.05837;0.00043;6.88258
GBPUSD_15;2022.01.21 16:00;1.35681;1.35711;1.35510;1.35546;1.35727;1.35689;1.35556;-0.00024;-1211303.74918;-0.00057;0.00089;-0.00137;0.00064;0.45693;-0.04654;1.35711;1.35638;0.08638;0.03979;-4.17529;1.35696;0.00006;-0.00003;-6157.00000;1.35745;37.49578;0.00362;0.00061;2.76593
GBPUSD_15;2022.01.21 16:15;1.35546;1.35556;1.35457;1.35528;1.35638;1.35705;1.35558;-0.00033;-1210516.28453;-0.00079;0.00092;-0.00173;-0.00074;0.42509;-0.09623;0.00000;1.35611;0.05461;0.02945;-8.28905;1.35695;-0.00003;-0.00011;-7970.00000;1.35731;36.28197;-0.06833;0.00073;-1.83860
GBPUSD_15;2022.01.21 16:30;1.35527;1.35602;1.35509;1.35550;1.35638;1.35697;1.35572;-0.00027;-1210764.19851;-0.00085;0.00093;-0.00110;-0.00017;0.42207;-0.15801;0.00000;1.35611;0.04437;0.01546;2.79744;1.35696;-0.00011;-0.00013;-5874.00000;1.35711;38.88599;-0.12601;0.00076;-6.10578
GBPUSD_15;2022.01.21 16:45;1.35550;1.35598;1.35498;1.35546;1.35603;1.35708;1.35597;-0.00014;-1210851.79851;-0.00083;0.00095;-0.00110;-0.00010;0.37546;-0.24090;0.00000;1.35611;0.04566;-0.02282;-7.87567;1.35700;-0.00013;-0.00013;-8064.00000;1.35691;38.57729;-0.15462;0.00074;1.02539
GBPUSD_15;2022.01.21 17:00;1.35548;1.35617;1.35530;1.35538;1.35682;1.35717;1.35648;-0.00008;-1212058.79851;-0.00086;0.00097;-0.00068;0.00019;0.34674;-0.18999;0.00000;1.35596;0.05882;-0.04787;1.23824;1.35697;-0.00013;-0.00013;-9543.00000;1.35672;37.92877;-0.15651;0.00067;2.83479
GBPUSD_15;2022.01.21 17:15;1.35541;1.35617;1.35503;1.35589;1.35546;1.35727;1.35689;-0.00006;-1211439.11430;-0.00090;0.00100;-0.00094;0.00020;0.35421;-0.10119;0.00000;1.35584;0.09360;-0.11203;0.47947;1.35692;-0.00012;-0.00007;-8325.00000;1.35655;44.35139;-0.15393;0.00050;7.56754
GBPUSD_15;2022.01.21 17:30;1.35589;1.35607;1.35535;1.35580;1.35528;1.35638;1.35705;0.00010;-1211068.61430;-0.00074;0.00099;-0.00060;0.00012;0.35421;-0.14592;0.00000;1.35584;0.04858;-0.11717;6.56581;1.35684;-0.00007;-0.00003;-9807.00000;1.35639;43.49607;-0.13594;0.00047;10.32339
GBPUSD_15;2022.01.21 17:45;1.35580;1.35629;1.35525;1.35614;1.35550;1.35638;1.35697;0.00012;-1210369.88353;-0.00068;0.00102;-0.00072;0.00032;0.33333;-0.07780;1.35629;1.35584;0.10591;-0.11424;0.00053;1.35680;-0.00003;0.00002;-8825.00000;1.35457;47.60679;-0.09634;0.00046;20.13965
GBPUSD_15;2022.01.21 18:00;1.35613;1.35613;1.35543;1.35599;1.35546;1.35603;1.35708;0.00016;-1209697.28353;-0.00060;0.00101;-0.00055;0.00015;0.31590;-0.11038;0.00000;1.35584;0.06244;-0.03023;-4.72897;1.35675;0.00002;0.00006;-9946.00000;1.35460;46.01624;-0.05177;0.00047;6.84936
GBPUSD_15;2022.01.21 18:15;1.35597;1.35597;1.35570;1.35595;1.35538;1.35682;1.35717;0.00015;-1208941.69094;-0.00054;0.00099;-0.00027;-0.00000;0.40464;-0.02934;0.00000;1.35543;0.03044;0.00737;-0.08565;1.35662;0.00006;0.00009;-10833.00000;1.35464;45.57892;-0.03483;0.00037;0.02248
GBPUSD_15;2022.01.21 18:30;1.35595;1.35625;1.35564;1.35572;1.35589;1.35546;1.35727;0.00015;-1209463.98602;-0.00045;0.00095;-0.00030;0.00031;0.44258;-0.03594;0.00000;1.35563;0.08616;0.06337;0.98303;1.35654;0.00009;0.00008;-11541.00000;1.35467;43.04573;-0.03176;0.00033;-8.51413
GBPUSD_15;2022.01.21 18:45;1.35572;1.35575;1.35543;1.35564;1.35580;1.35528;1.35638;0.00010;-1209238.36102;-0.00045;0.00092;-0.00046;-0.00014;0.49865;-0.02166;0.00000;1.35563;0.04432;0.01693;1.07927;1.35645;0.00008;0.00007;-12263.00000;1.35470;42.16786;-0.01756;0.00026;-12.93259
GBPUSD_15;2022.01.21 19:00;1.35564;1.35625;1.35556;1.35605;1.35614;1.35550;1.35638;0.00010;-1208977.78131;-0.00039;0.00090;-0.00036;0.00033;0.50134;-0.03672;0.00000;1.35566;0.11129;0.11133;5.81153;1.35640;0.00007;0.00009;-11643.00000;1.35474;48.01881;0.01763;0.00025;-5.74523
GBPUSD_15;2022.01.21 19:15;1.35605;1.35618;1.35573;1.35580;1.35599;1.35546;1.35603;0.00011;-1209338.75909;-0.00032;0.00084;-0.00017;0.00028;0.56314;0.01370;0.00000;1.35566;0.08588;0.13269;-6.60541;1.35634;0.00009;0.00008;-12167.00000;1.35477;45.02741;0.05178;0.00021;-0.44761
GBPUSD_15;2022.01.21 19:30;1.35580;1.35659;1.35572;1.35642;1.35595;1.35538;1.35682;0.00013;-1208931.20736;-0.00024;0.00076;-0.00025;0.00062;0.73050;0.05867;0.00000;1.35592;0.13004;0.12313;8.89786;1.35629;0.00008;0.00011;-11498.00000;1.35480;52.86904;0.07228;0.00022;12.96718
GBPUSD_15;2022.01.21 19:45;1.35642;1.35674;1.35618;1.35630;1.35572;1.35589;1.35546;0.00017;-1209283.77879;-0.00013;0.00073;0.00016;0.00072;0.69721;0.03797;1.35674;1.35600;0.09076;0.13344;8.48843;1.35625;0.00011;0.00012;-12115.00000;1.35487;51.34249;0.09037;0.00024;4.45183
GBPUSD_15;2022.01.21 20:00;1.35629;1.35670;1.35600;1.35658;1.35564;1.35580;1.35528;0.00025;-1208911.83594;0.00004;0.00071;-0.00010;0.00060;0.67829;0.04876;0.00000;1.35608;0.12367;0.07379;-3.81372;1.35621;0.00012;0.00015;-11549.00000;1.35498;54.63404;0.10486;0.00030;6.43759
GBPUSD_15;2022.01.21 20:15;1.35659;1.35661;1.35588;1.35588;1.35605;1.35614;1.35550;0.00023;-1209514.83594;0.00012;0.00069;-0.00019;0.00054;0.62151;0.02319;0.00000;1.35608;0.12106;0.03613;8.03782;1.35618;0.00015;0.00011;-12152.00000;1.35509;46.21670;0.08859;0.00030;-9.95872
GBPUSD_15;2022.01.21 20:30;1.35589;1.35626;1.35582;1.35608;1.35580;1.35599;1.35546;0.00016;-1209414.29048;0.00015;0.00066;-0.00025;0.00019;0.67826;0.00808;0.00000;1.35608;0.07957;0.01696;-7.38238;1.35617;0.00012;0.00010;-11599.00000;1.35519;48.65093;0.04766;0.00030;-13.88550
GBPUSD_15;2022.01.21 20:45;1.35608;1.35618;1.35539;1.35550;1.35642;1.35595;1.35538;0.00003;-1209908.53099;0.00008;0.00064;-0.00060;0.00019;0.57143;-0.01581;0.00000;1.35607;0.11533;0.05009;-8.24005;1.35612;0.00010;0.00004;-12284.00000;1.35528;42.62577;0.00282;0.00034;-23.02083
GBPUSD_15;2022.01.21 21:00;1.35550;1.35550;1.35484;1.35526;1.35630;1.35572;1.35589;-0.00021;-1209692.25826;-0.00017;0.00063;-0.00104;-0.00038;0.45270;-0.05368;0.00000;1.35579;0.08323;-0.03908;-11.02564;1.35610;0.00004;-0.00002;-13077.00000;1.35674;40.39637;-0.03976;0.00041;-8.10993
GBPUSD_15;2022.01.21 21:15;1.35526;1.35559;1.35491;1.35539;1.35658;1.35564;1.35580;-0.00033;-1209285.43473;-0.00037;0.00061;-0.00090;-0.00022;0.46885;-0.04560;0.00000;1.35579;0.06883;-0.04942;0.03144;1.35609;-0.00002;-0.00005;-12089.00000;1.35670;42.16100;-0.05467;0.00045;1.24974
GBPUSD_15;2022.01.21 21:30;1.35538;1.35587;1.35527;1.35550;1.35588;1.35605;1.35614;-0.00034;-1209468.36806;-0.00051;0.00060;-0.00050;0.00010;0.51351;-0.02714;1.35587;1.35579;0.07653;-0.01623;9.56485;1.35610;-0.00005;-0.00006;-11305.00000;1.35666;43.68040;-0.06466;0.00046;7.27584
GBPUSD_15;2022.01.21 21:45;1.35550;1.35571;1.35511;1.35529;1.35608;1.35580;1.35599;-0.00029;-1209843.96806;-0.00061;0.00062;-0.00059;0.00001;0.45397;-0.03106;0.00000;1.35579;0.06390;-0.01328;-9.35764;1.35613;-0.00006;-0.00008;-12244.00000;1.35663;41.44216;-0.06677;0.00051;6.44174
GBPUSD_15;2022.01.21 22:00;1.35530;1.35569;1.35524;1.35549;1.35550;1.35642;1.35595;-0.00018;-1209797.74584;-0.00064;0.00061;-0.00043;0.00002;0.48639;-0.00480;0.00000;1.35577;0.10817;-0.04941;5.72653;1.35614;-0.00008;-0.00007;-11828.00000;1.35659;44.36602;-0.08513;0.00045;7.98472
GBPUSD_15;2022.01.21 22:15;1.35549;1.35573;1.35528;1.35553;1.35526;1.35630;1.35572;0.00001;-1209777.52362;-0.00052;0.00062;-0.00037;0.00008;0.39113;-0.00728;1.35573;1.35573;0.24725;0.00664;5.00541;1.35615;-0.00007;-0.00004;-11646.00000;1.35656;44.95796;-0.11056;0.00040;6.74024
GBPUSD_15;2022.01.21 22:30;1.35553;1.35556;1.35519;1.35526;1.35539;1.35658;1.35564;0.00009;-1209939.14524;-0.00046;0.00060;-0.00040;-0.00003;0.37743;-0.01080;0.00000;1.35555;0.14231;-0.04569;-4.95384;1.35614;-0.00004;-0.00004;-11906.00000;1.35652;41.73036;-0.14290;0.00026;1.72769
GBPUSD_15;2022.01.21 22:45;1.35526;1.35526;1.35500;1.35511;1.35550;1.35588;1.35605;0.00005;-1209977.29909;-0.00049;0.00058;-0.00053;-0.00027;0.23932;-0.02499;0.00000;1.35551;0.10484;-0.01179;1.63709;1.35611;-0.00004;-0.00004;-12154.00000;1.35649;40.01176;-0.16908;0.00025;-10.48376
GBPUSD_15;2022.01.23 23:00;1.35446;1.35518;1.35446;1.35478;1.35529;1.35608;1.35580;-0.00001;-1209984.85464;-0.00054;0.00057;-0.00096;-0.00024;0.15018;-0.00795;0.00000;1.35516;1.05882;-0.04345;-4.71943;1.35604;-0.00009;-0.00006;-12222.00000;1.35646;36.45477;-0.16765;0.00022;-15.17525
GBPUSD_15;2022.01.23 23:15;1.35478;1.35494;1.35462;1.35477;1.35549;1.35550;1.35642;-0.00008;-1209990.04214;-0.00060;0.00056;-0.00071;-0.00039;0.16078;-0.01156;0.00000;1.35516;0.38554;0.00516;-5.17331;1.35598;-0.00009;-0.00008;-12305.00000;1.35638;36.34931;-0.13113;0.00026;-3.89097
GBPUSD_15;2022.01.23 23:30;1.35477;1.35513;1.35476;1.35484;1.35553;1.35526;1.35630;-0.00011;-1210041.12322;-0.00067;0.00053;-0.00050;-0.00013;0.22901;-0.00720;0.00000;1.35516;0.41111;-0.02653;-4.20319;1.35595;-0.00009;-0.00007;-12215.00000;1.35630;37.70771;-0.06381;0.00029;3.95001
GBPUSD_15;2022.01.23 23:45;1.35495;1.35528;1.35478;1.35484;1.35526;1.35539;1.35658;-0.00010;-1210145.24322;-0.00070;0.00051;-0.00042;0.00008;0.27675;-0.01307;0.00000;1.35509;0.36496;0.01032;4.95305;1.35591;-0.00007;-0.00006;-12215.00000;1.35623;37.70771;-0.01197;0.00030;5.56914
GBPUSD_15;2022.01.24 00:00;1.35480;1.35514;1.35446;1.35505;1.35511;1.35550;1.35588;-0.00008;-1209997.44911;-0.00073;0.00053;-0.00072;-0.00004;0.28846;-0.00696;0.00000;1.35509;0.33831;0.05825;2.50207;1.35587;-0.00006;-0.00004;-12014.00000;1.35616;42.01337;0.01670;0.00027;12.41686
GBPUSD_15;2022.01.24 00:15;1.35503;1.35536;1.35498;1.35527;1.35478;1.35529;1.35608;0.00004;-1209869.02805;-0.00063;0.00050;-0.00021;0.00017;0.42731;0.00019;0.00000;1.35509;0.15574;0.03024;8.08131;1.35585;-0.00003;0.00000;-11770.00000;1.35609;46.20817;0.03638;0.00027;19.11503
GBPUSD_15;2022.01.24 00:30;1.35524;1.35532;1.35501;1.35527;1.35477;1.35549;1.35550;0.00013;-1209740.99580;-0.00052;0.00048;-0.00019;0.00012;0.40367;-0.00174;0.00000;1.35501;0.16402;0.06781;6.54032;1.35581;0.00001;0.00004;-11770.00000;1.35602;46.20817;0.06487;0.00026;16.45116
GBPUSD_15;2022.01.24 00:45;1.35527;1.35551;1.35512;1.35550;1.35484;1.35553;1.35526;0.00015;-1209470.61118;-0.00046;0.00046;-0.00012;0.00027;0.37799;0.00000;0.00000;1.35499;0.13684;0.07448;-7.01360;1.35576;0.00005;0.00008;-11485.00000;1.35596;50.54587;0.10022;0.00028;10.74559
GBPUSD_15;2022.01.24 01:00;1.35550;1.35554;1.35489;1.35491;1.35484;1.35526;1.35539;0.00014;-1209903.24195;-0.00041;0.00046;-0.00031;0.00034;0.37443;-0.01348;1.35554;1.35500;0.14100;0.08031;-16.21558;1.35569;0.00010;0.00007;-11946.00000;1.35590;41.33726;0.10871;0.00027;-8.62310
GBPUSD_15;2022.01.24 01:15;1.35493;1.35513;1.35490;1.35500;1.35505;1.35511;1.35550;0.00012;-1209965.45934;-0.00035;0.00043;-0.00027;-0.00004;0.37443;-0.01798;0.00000;1.35500;0.04822;0.02580;4.92564;1.35562;0.00008;0.00006;-11469.00000;1.35584;43.04192;0.10011;0.00026;-18.04434
GBPUSD_15;2022.01.24 01:30;1.35500;1.35514;1.35491;1.35498;1.35527;1.35478;1.35529;0.00006;-1210122.37238;-0.00036;0.00042;-0.00023;-0.00000;0.36574;-0.01697;0.00000;1.35500;0.05736;0.06046;-8.45991;1.35556;0.00007;0.00005;-11870.00000;1.35579;42.74467;0.08715;0.00023;-26.27990
GBPUSD_15;2022.01.24 01:45;1.35498;1.35546;1.35493;1.35532;1.35527;1.35477;1.35549;0.00004;-1209934.63654;-0.00034;0.00042;-0.00024;0.00029;0.46444;0.00184;1.35546;1.35500;0.13317;0.02878;4.67090;1.35552;0.00006;0.00007;-11472.00000;1.35573;49.17128;0.08094;0.00022;-6.74983
GBPUSD_15;2022.01.24 02:00;1.35533;1.35538;1.35503;1.35507;1.35550;1.35484;1.35553;0.00001;-1210206.17939;-0.00035;0.00042;-0.00012;0.00023;0.50455;-0.00108;0.00000;1.35500;0.09943;0.03543;-1.04520;1.35547;0.00007;0.00006;-11824.00000;1.35568;45.15760;0.07934;0.00020;4.05875
GBPUSD_15;2022.01.24 02:15;1.35508;1.35544;1.35506;1.35535;1.35491;1.35484;1.35526;0.00002;-1210117.23202;-0.00033;0.00043;-0.00012;0.00026;0.68023;0.00741;0.00000;1.35521;0.22485;0.04576;6.25281;1.35544;0.00006;0.00007;-11655.00000;1.35563;50.07310;0.08323;0.00018;15.25779
GBPUSD_15;2022.01.24 02:30;1.35535;1.35596;1.35527;1.35563;1.35500;1.35505;1.35511;0.00011;-1210095.40594;-0.00020;0.00043;0.00002;0.00071;0.75446;0.03321;0.00000;1.35542;0.13745;0.04872;8.91921;1.35542;0.00007;0.00009;-11153.00000;1.35446;54.46804;0.10250;0.00023;8.86078
GBPUSD_15;2022.01.24 02:45;1.35564;1.35603;1.35551;1.35603;1.35498;1.35527;1.35478;0.00020;-1209481.40594;-0.00005;0.00044;0.00015;0.00067;0.74057;0.05620;0.00000;1.35546;0.08469;0.03323;8.35137;1.35541;0.00010;0.00014;-10539.00000;1.35449;59.89882;0.12844;0.00034;16.93464
