Symbol;date time;open;high;low;close;close5;close10;close15;AC;AD;AO;ATR;BEP;BUP;DMK;FORCE;FRACTAL;ICHIMOKU;BWMFI;Momentum_GAP;MA;OsMA;MACD_GAP;OBV;SAR;RSI;RVI;STDDEV;Stochastic_GAP;WPR
EURUSD_5;2022.09.16 08:55;0.99556;0.99557;0.99521;0.99551;0.99620;0.99579;0.99707;-0.00020;-1380519.75017;-0.00177;0.00074;-0.00090;-0.00054;0.62887;0.00988;0.00000;0.99592;0.13740;0.30538;7.36283;0.99750;0.00004;0.00003;-114253.00000;0.99493;36.34853;-0.03059;0.00040;2.03624
EURUSD_5;2022.09.16 09:00;0.99552;0.99641;0.99551;0.99639;0.99639;0.99609;0.99468;-0.00015;-1380276.08351;-0.00177;0.00076;-0.00064;0.00026;0.64090;0.01530;0.00000;0.99592;0.35294;0.21834;11.41063;0.99741;0.00003;0.00008;-113998.00000;0.99493;46.32373;-0.04553;0.00041;15.87646
EURUSD_5;2022.09.16 09:05;0.99640;0.99713;0.99638;0.99712;0.99572;0.99609;0.99502;0.00007;-1380001.60351;-0.00158;0.00075;0.00009;0.00084;0.65877;0.01735;0.00000;0.99603;0.26596;0.27477;-2.99163;0.99734;0.00008;0.00017;-113716.00000;0.99501;52.91568;0.00115;0.00053;24.55023
EURUSD_5;2022.09.16 09:10;0.99714;0.99725;0.99641;0.99658;0.99556;0.99616;0.99561;0.00035;-1380176.60351;-0.00126;0.00076;0.00008;0.00092;0.63171;0.01787;0.00000;0.99609;0.28571;0.24448;-9.63949;0.99727;0.00017;0.00020;-114010.00000;0.99514;48.20010;0.05556;0.00055;14.54889
EURUSD_5;2022.09.16 09:15;0.99660;0.99740;0.99648;0.99739;0.99558;0.99682;0.99632;0.00057;-1379807.79916;-0.00088;0.00075;-0.00000;0.00092;0.64691;0.03770;0.00000;0.99616;0.24403;0.20865;0.24975;0.99719;0.00020;0.00028;-113633.00000;0.99531;54.71859;0.07354;0.00068;4.64237
EURUSD_5;2022.09.16 09:20;0.99740;0.99776;0.99721;0.99725;0.99551;0.99620;0.99579;0.00076;-1380036.81734;-0.00043;0.00073;0.00062;0.00117;0.70616;0.02391;0.00000;0.99635;0.20522;0.09137;-1.65666;0.99711;0.00028;0.00031;-113901.00000;0.99552;53.46624;0.07763;0.00075;-3.98395
EURUSD_5;2022.09.16 09:25;0.99726;0.99795;0.99718;0.99790;0.99639;0.99639;0.99609;0.00077;-1379813.19396;-0.00008;0.00075;0.00040;0.00117;0.68329;0.03440;0.00000;0.99644;0.29961;-0.21538;7.72283;0.99698;0.00031;0.00037;-113644.00000;0.99578;58.24454;0.10087;0.00091;2.97277
EURUSD_5;2022.09.16 09:30;0.99789;0.99855;0.99778;0.99840;0.99712;0.99572;0.99609;0.00071;-1379627.02513;0.00023;0.00076;0.00077;0.00154;0.70901;0.03707;0.00000;0.99674;0.25246;-0.11885;0.50426;0.99686;0.00037;0.00042;-113339.00000;0.99609;61.51799;0.17128;0.00104;1.08741
EURUSD_5;2022.09.16 09:35;0.99841;0.99874;0.99832;0.99861;0.99658;0.99556;0.99616;0.00069;-1379547.40608;0.00057;0.00074;0.00108;0.00150;0.72874;0.03875;0.99874;0.99697;0.20096;-0.07852;-0.83290;0.99674;0.00042;0.00045;-113130.00000;0.99648;62.83579;0.26517;0.00107;3.44722
EURUSD_5;2022.09.16 09:40;0.99859;0.99862;0.99786;0.99788;0.99739;0.99558;0.99682;0.00061;-1379715.09029;0.00084;0.00072;0.00053;0.00129;0.65904;0.02029;0.00000;0.99713;0.42938;0.06035;2.51656;0.99668;0.00045;0.00039;-113307.00000;0.99689;55.69572;0.33591;0.00093;-6.93821
EURUSD_5;2022.09.16 09:45;0.99786;0.99787;0.99733;0.99749;0.99725;0.99551;0.99620;0.00041;-1379787.20141;0.00091;0.00073;-0.00002;0.00052;0.65768;0.02410;0.00000;0.99756;0.30508;0.02314;0.64005;0.99669;0.00039;0.00030;-113484.00000;0.99722;52.27796;0.34811;0.00068;-19.53874
EURUSD_5;2022.09.16 09:50;0.99748;0.99759;0.99723;0.99744;0.99790;0.99639;0.99639;0.00024;-1379759.36807;0.00094;0.00069;-0.00014;0.00022;0.71396;0.02415;0.00000;0.99757;0.21557;0.05130;2.67050;0.99670;0.00029;0.00021;-113651.00000;0.99874;51.83876;0.29294;0.00059;-28.84567
EURUSD_5;2022.09.16 09:55;0.99742;0.99744;0.99674;0.99675;0.99840;0.99712;0.99572;-0.00001;-1379948.79664;0.00080;0.00068;-0.00054;0.00016;0.66318;0.01755;0.00000;0.99761;0.35897;0.05830;1.23293;0.99672;0.00021;0.00009;-113846.00000;0.99871;46.08481;0.18905;0.00065;-21.26897
EURUSD_5;2022.09.16 10:00;0.99677;0.99721;0.99677;0.99709;0.99861;0.99658;0.99556;-0.00025;-1379864.70573;0.00056;0.00065;-0.00048;-0.00004;0.66318;0.02248;0.00000;0.99774;0.23784;-0.02310;7.60928;0.99678;0.00009;0.00002;-113661.00000;0.99863;49.08385;0.09483;0.00063;-5.21775
EURUSD_5;2022.09.16 10:05;0.99711;0.99741;0.99659;0.99660;0.99788;0.99739;0.99558;-0.00034;-1380060.80330;0.00038;0.00068;-0.00057;0.00025;0.58565;0.00325;0.00000;0.99767;0.40796;-0.03008;-4.07448;0.99684;0.00002;-0.00007;-113862.00000;0.99856;45.18309;0.01479;0.00073;-2.22923
EURUSD_5;2022.09.16 10:10;0.99659;0.99701;0.99652;0.99696;0.99749;0.99725;0.99551;-0.00032;-1379939.82370;0.00027;0.00065;-0.00061;-0.00012;0.49319;-0.00187;0.00000;0.99763;0.32237;-0.03816;-5.82472;0.99694;-0.00007;-0.00010;-113710.00000;0.99844;48.42598;-0.03046;0.00075;6.69313
EURUSD_5;2022.09.16 10:15;0.99697;0.99725;0.99683;0.99693;0.99744;0.99790;0.99639;-0.00021;-1380019.96656;0.00024;0.00063;-0.00027;0.00015;0.50923;0.00412;0.00000;0.99763;0.27451;-0.10032;-1.73626;0.99706;-0.00010;-0.00011;-113863.00000;0.99828;48.17024;-0.06878;0.00073;8.83877
EURUSD_5;2022.09.16 10:20;0.99692;0.99743;0.99691;0.99733;0.99675;0.99840;0.99712;-0.00005;-1379938.73579;0.00030;0.00061;-0.00022;0.00030;0.51309;-0.00061;0.00000;0.99757;0.39394;-0.15367;7.54804;0.99715;-0.00011;-0.00008;-113731.00000;0.99814;51.82350;-0.11995;0.00059;23.09018
EURUSD_5;2022.09.16 10:25;0.99732;0.99743;0.99705;0.99741;0.99709;0.99861;0.99658;0.00007;-1379808.99895;0.00038;0.00057;-0.00012;0.00026;0.46243;0.00178;0.00000;0.99720;0.26207;-0.23493;-3.07999;0.99719;-0.00008;-0.00004;-113586.00000;0.99801;52.54395;-0.15850;0.00037;23.49118
EURUSD_5;2022.09.16 10:30;0.99742;0.99774;0.99742;0.99754;0.99660;0.99788;0.99739;0.00016;-1379841.74895;0.00050;0.00055;0.00019;0.00051;0.48451;-0.00363;0.00000;0.99713;0.24427;-0.28301;-2.07880;0.99720;-0.00004;0.00000;-113455.00000;0.99789;53.75422;-0.17349;0.00033;14.89956
EURUSD_5;2022.09.16 10:35;0.99756;0.99789;0.99745;0.99789;0.99696;0.99749;0.99725;0.00021;-1379705.74895;0.00062;0.00053;0.00013;0.00057;0.40968;-0.00534;0.00000;0.99721;0.32353;-0.31117;-2.02888;0.99720;0.00001;0.00006;-113319.00000;0.99652;56.93835;-0.11538;0.00041;6.57530
EURUSD_5;2022.09.16 10:40;0.99787;0.99839;0.99782;0.99824;0.99693;0.99744;0.99790;0.00023;-1379626.17000;0.00074;0.00052;0.00037;0.00094;0.46334;-0.00478;0.00000;0.99745;0.33929;-0.14959;-2.55382;0.99718;0.00006;0.00012;-113151.00000;0.99655;59.91090;-0.00792;0.00055;-0.39805
EURUSD_5;2022.09.16 10:45;0.99822;0.99825;0.99787;0.99795;0.99733;0.99675;0.99840;0.00022;-1379712.43316;0.00084;0.00051;0.00035;0.00073;0.53559;0.00080;0.00000;0.99745;0.25503;-0.03712;-7.79137;0.99717;0.00012;0.00013;-113300.00000;0.99662;56.43474;0.10790;0.00054;-4.73577
EURUSD_5;2022.09.16 10:50;0.99797;0.99868;0.99787;0.99858;0.99741;0.99709;0.99861;0.00024;-1379515.87760;0.00098;0.00052;0.00020;0.00101;0.70526;0.02188;0.00000;0.99760;0.31034;-0.08639;9.45129;0.99713;0.00013;0.00017;-113039.00000;0.99669;61.64166;0.19530;0.00064;-3.10294
EURUSD_5;2022.09.16 10:55;0.99859;0.99891;0.99848;0.99853;0.99754;0.99660;0.99788;0.00027;-1379667.06365;0.00113;0.00051;0.00068;0.00111;0.75168;0.01652;0.99891;0.99787;0.21827;0.06428;7.83928;0.99713;0.00017;0.00018;-113236.00000;0.99681;61.01833;0.27120;0.00060;-4.40075
EURUSD_5;2022.09.16 11:00;0.99855;0.99874;0.99807;0.99808;0.99789;0.99696;0.99749;0.00023;-1379923.18305;0.00121;0.00053;0.00023;0.00090;0.77241;0.02701;0.00000;0.99791;0.25379;0.01606;-2.50363;0.99713;0.00019;0.00015;-113500.00000;0.99698;55.57177;0.30806;0.00052;-9.73151
EURUSD_5;2022.09.16 11:05;0.99810;0.99840;0.99802;0.99837;0.99824;0.99693;0.99744;0.00010;-1379768.23569;0.00117;0.00051;0.00011;0.00049;0.75932;0.01812;0.00000;0.99798;0.20652;0.13050;0.26726;0.99714;0.00015;0.00013;-113316.00000;0.99713;58.16349;0.30289;0.00043;-13.48325
EURUSD_5;2022.09.16 11:10;0.99836;0.99839;0.99772;0.99777;0.99795;0.99733;0.99675;-0.00001;-1379955.39986;0.00111;0.00052;-0.00017;0.00050;0.71080;0.01980;0.00000;0.99816;0.30455;0.14435;-8.28070;0.99717;0.00013;0.00006;-113536.00000;0.99728;51.47316;0.24788;0.00038;-22.69170
EURUSD_5;2022.09.16 11:15;0.99776;0.99777;0.99718;0.99732;0.99858;0.99741;0.99709;-0.00019;-1380051.55241;0.00092;0.00051;-0.00063;-0.00004;0.61078;0.00507;0.00000;0.99804;0.32240;0.16830;0.38340;0.99721;0.00006;-0.00002;-113719.00000;0.99891;47.09753;0.15150;0.00043;-13.60086
EURUSD_5;2022.09.16 11:20;0.99734;0.99748;0.99702;0.99743;0.99853;0.99754;0.99660;-0.00040;-1379921.63936;0.00061;0.00050;-0.00074;-0.00028;0.55215;0.00638;0.00000;0.99796;0.27711;0.05512;-0.30207;0.99728;-0.00002;-0.00008;-113553.00000;0.99888;48.25548;0.05757;0.00047;-5.31992
EURUSD_5;2022.09.16 11:25;0.99744;0.99828;0.99740;0.99818;0.99808;0.99789;0.99696;-0.00040;-1379781.77573;0.00045;0.00054;-0.00042;0.00046;0.62371;0.01183;0.99828;0.99796;0.48619;0.00803;0.52387;0.99734;-0.00008;-0.00006;-113372.00000;0.99880;55.42028;0.00217;0.00045;13.48406
EURUSD_5;2022.09.16 11:30;0.99815;0.99815;0.99752;0.99753;0.99837;0.99824;0.99693;-0.00036;-1379927.98208;0.00032;0.00055;-0.00026;0.00037;0.62371;0.00139;0.00000;0.99796;0.41722;-0.01003;-5.60467;0.99741;-0.00006;-0.00009;-113523.00000;0.99873;49.07777;-0.02051;0.00047;14.91004
EURUSD_5;2022.09.16 11:35;0.99752;0.99786;0.99721;0.99786;0.99777;0.99795;0.99733;-0.00033;-1379708.98208;0.00016;0.00057;-0.00058;0.00007;0.54381;0.00539;0.00000;0.99796;0.29680;-0.11437;-6.91521;0.99751;-0.00010;-0.00009;-113304.00000;0.99866;52.07642;-0.03623;0.00046;14.41696
EURUSD_5;2022.09.16 11:40;0.99784;0.99798;0.99733;0.99751;0.99732;0.99858;0.99741;-0.00021;-1379847.28977;0.00013;0.00059;-0.00042;0.00023;0.54026;-0.00906;0.00000;0.99788;0.20968;-0.11525;-7.33581;0.99758;-0.00009;-0.00010;-113614.00000;0.99860;48.79450;-0.07113;0.00041;-4.84147
EURUSD_5;2022.09.16 11:45;0.99752;0.99754;0.99721;0.99745;0.99743;0.99853;0.99754;-0.00014;-1379723.19886;0.00010;0.00058;-0.00050;-0.00017;0.45533;-0.01659;0.00000;0.99771;0.12088;-0.13539;-6.22938;0.99763;-0.00010;-0.00011;-113887.00000;0.99853;48.23331;-0.11667;0.00035;-7.47637
EURUSD_5;2022.09.16 11:50;0.99744;0.99757;0.99712;0.99743;0.99818;0.99808;0.99789;-0.00018;-1379633.28775;-0.00004;0.00057;-0.00055;-0.00010;0.44847;-0.00952;0.00000;0.99771;0.18908;-0.16231;-6.25227;0.99766;-0.00011;-0.00010;-114125.00000;0.99847;48.03500;-0.14146;0.00034;-9.70953
EURUSD_5;2022.09.16 11:55;0.99742;0.99748;0.99680;0.99694;0.99753;0.99837;0.99824;-0.00022;-1379805.64069;-0.00019;0.00059;-0.00076;-0.00008;0.33908;-0.03696;0.00000;0.99754;0.23208;-0.16024;-0.97694;0.99765;-0.00010;-0.00013;-114418.00000;0.99841;43.33404;-0.16591;0.00032;-10.87060
EURUSD_5;2022.09.16 12:00;0.99693;0.99707;0.99576;0.99580;0.99786;0.99777;0.99795;-0.00032;-1380199.99183;-0.00041;0.00063;-0.00155;-0.00024;0.22145;-0.08820;0.00000;0.99702;0.31190;-0.07503;-8.89480;0.99762;-0.00013;-0.00023;-114838.00000;0.99832;34.80085;-0.19415;0.00062;-9.95569
EURUSD_5;2022.09.16 12:05;0.99582;0.99638;0.99558;0.99608;0.99751;0.99732;0.99858;-0.00046;-1380096.24183;-0.00071;0.00066;-0.00155;-0.00075;0.23399;-0.06385;0.00000;0.99693;0.19277;-0.09603;-6.31715;0.99763;-0.00023;-0.00027;-114423.00000;0.99811;38.02868;-0.22213;0.00074;-2.28854
EURUSD_5;2022.09.16 12:10;0.99610;0.99610;0.99534;0.99538;0.99745;0.99743;0.99853;-0.00052;-1380349.45236;-0.00099;0.00066;-0.00154;-0.00078;0.22353;-0.06509;0.00000;0.99674;0.26855;-0.02300;-0.02659;0.99765;-0.00027;-0.00033;-114706.00000;0.99786;33.55603;-0.24033;0.00094;-1.88816
EURUSD_5;2022.09.16 12:15;0.99539;0.99623;0.99538;0.99607;0.99743;0.99818;0.99808;-0.00054;-1380106.27589;-0.00125;0.00070;-0.00139;-0.00054;0.26471;-0.05100;0.00000;0.99666;0.21795;0.05705;10.13061;0.99764;-0.00033;-0.00031;-114316.00000;0.99756;40.93083;-0.25060;0.00087;6.10498
EURUSD_5;2022.09.16 12:20;0.99606;0.99636;0.99579;0.99593;0.99694;0.99753;0.99837;-0.00045;-1380332.67940;-0.00140;0.00069;-0.00086;-0.00029;0.32970;-0.04758;0.99636;0.99666;0.12809;0.08102;10.34663;0.99764;-0.00030;-0.00028;-114761.00000;0.99729;39.96165;-0.25950;0.00086;5.20513
EURUSD_5;2022.09.16 12:25;0.99595;0.99623;0.99593;0.99599;0.99580;0.99786;0.99777;-0.00025;-1380535.47940;-0.00140;0.00067;-0.00062;-0.00032;0.34473;-0.03744;0.00000;0.99645;0.08876;-0.02300;7.23445;0.99762;-0.00027;-0.00023;-114423.00000;0.99706;40.61069;-0.26684;0.00076;12.66025
EURUSD_5;2022.09.16 12:30;0.99600;0.99634;0.99596;0.99616;0.99608;0.99751;0.99732;-0.00003;-1380516.11098;-0.00130;0.00066;-0.00054;-0.00016;0.18440;-0.05718;0.00000;0.99645;0.10326;0.10500;6.97517;0.99760;-0.00023;-0.00017;-114055.00000;0.99685;42.50711;-0.25439;0.00067;15.42995
EURUSD_5;2022.09.16 12:35;0.99617;0.99703;0.99605;0.99702;0.99538;0.99745;0.99743;0.00019;-1380136.02935;-0.00110;0.00067;-0.00052;0.00046;0.34473;-0.01522;0.99703;0.99641;0.25258;0.06704;2.74721;0.99756;-0.00017;-0.00005;-113667.00000;0.99534;51.02672;-0.21416;0.00063;24.39307
EURUSD_5;2022.09.16 12:40;0.99700;0.99701;0.99646;0.99688;0.99607;0.99743;0.99818;0.00032;-1380014.75662;-0.00090;0.00066;-0.00016;0.00039;0.37813;-0.01734;0.00000;0.99621;0.23913;0.05707;4.26235;0.99748;-0.00005;0.00004;-113897.00000;0.99537;49.73467;-0.15257;0.00060;14.46821
EURUSD_5;2022.09.16 12:45;0.99685;0.99702;0.99619;0.99635;0.99593;0.99694;0.99753;0.00032;-1380255.00963;-0.00078;0.00067;-0.00039;0.00044;0.32738;-0.03489;0.00000;0.99618;0.21228;0.09205;-1.68170;0.99736;0.00004;0.00006;-114288.00000;0.99541;45.08089;-0.09816;0.00057;-5.57520
EURUSD_5;2022.09.16 12:50;0.99637;0.99639;0.99553;0.99558;0.99599;0.99580;0.99786;0.00020;-1380630.59103;-0.00077;0.00069;-0.00091;-0.00005;0.28205;-0.06113;0.00000;0.99618;0.20235;0.03401;-1.05439;0.99723;0.00006;0.00002;-114713.00000;0.99544;39.32380;-0.07329;0.00052;-29.49674
EURUSD_5;2022.09.16 12:55;0.99559;0.99589;0.99545;0.99554;0.99616;0.99608;0.99751;0.00005;-1380849.22739;-0.00083;0.00070;-0.00086;-0.00042;0.27720;-0.05379;0.00000;0.99621;0.11892;0.03805;-0.85145;0.99712;0.00002;-0.00002;-115083.00000;0.99703;39.04485;-0.06956;0.00053;-30.92604
EURUSD_5;2022.09.16 13:00;0.99555;0.99588;0.99537;0.99552;0.99702;0.99538;0.99745;-0.00013;-1381046.87445;-0.00098;0.00070;-0.00083;-0.00032;0.29558;-0.05243;0.00000;0.99620;0.10625;0.16337;-1.99356;0.99704;-0.00002;-0.00005;-115563.00000;0.99700;38.89628;-0.05446;0.00050;-13.91999
EURUSD_5;2022.09.16 13:05;0.99553;0.99611;0.99548;0.99589;0.99688;0.99607;0.99743;-0.00023;-1380857.77921;-0.00113;0.00070;-0.00067;-0.00004;0.46263;0.00434;0.00000;0.99620;0.10048;0.21034;8.78482;0.99697;-0.00005;-0.00004;-114936.00000;0.99693;43.20214;-0.03687;0.00050;3.87311
EURUSD_5;2022.09.16 13:10;0.99590;0.99654;0.99586;0.99636;0.99635;0.99593;0.99694;-0.00020;-1380672.36745;-0.00118;0.00065;-0.00032;0.00036;0.56536;0.00849;0.00000;0.99620;0.17259;0.21574;7.34285;0.99691;-0.00004;0.00001;-114542.00000;0.99687;48.19600;-0.01072;0.00051;17.52269
EURUSD_5;2022.09.16 13:15;0.99635;0.99673;0.99559;0.99649;0.99558;0.99599;0.99580;-0.00006;-1380338.89376;-0.00111;0.00068;-0.00064;0.00050;0.58537;0.04918;0.00000;0.99620;0.19792;0.17946;8.47821;0.99688;0.00001;0.00005;-113966.00000;0.99681;49.51811;0.02467;0.00051;24.37569
EURUSD_5;2022.09.16 13:20;0.99647;0.99683;0.99632;0.99658;0.99554;0.99616;0.99608;0.00016;-1380329.67807;-0.00090;0.00066;0.00004;0.00055;0.58154;0.01844;0.00000;0.99619;0.10851;0.15850;5.88676;0.99687;0.00005;0.00009;-113496.00000;0.99537;50.46074;0.04911;0.00053;22.12030
